[Epoch 1/160][Iter 880/1848][lr 0.000003][Loss: obj 8.51 || cls 29.99 || reg 15.22 || size 512 || time: 8.28]
[Epoch 1/160][Iter 890/1848][lr 0.000003][Loss: obj 8.29 || cls 30.62 || reg 15.52 || size 448 || time: 12.80]
[Epoch 1/160][Iter 900/1848][lr 0.000004][Loss: obj 6.34 || cls 25.72 || reg 13.48 || size 352 || time: 11.45]
[Epoch 1/160][Iter 910/1848][lr 0.000004][Loss: obj 6.85 || cls 25.05 || reg 12.56 || size 448 || time: 8.17]
[Epoch 1/160][Iter 920/1848][lr 0.000004][Loss: obj 8.49 || cls 28.53 || reg 13.82 || size 512 || time: 12.41]
[Epoch 1/160][Iter 930/1848][lr 0.000004][Loss: obj 5.97 || cls 22.03 || reg 10.88 || size 384 || time: 12.51]
[Epoch 1/160][Iter 940/1848][lr 0.000004][Loss: obj 8.91 || cls 31.65 || reg 15.63 || size 480 || time: 10.46]
[Epoch 1/160][Iter 950/1848][lr 0.000004][Loss: obj 7.54 || cls 29.90 || reg 15.01 || size 384 || time: 11.44]
[Epoch 1/160][Iter 960/1848][lr 0.000005][Loss: obj 6.73 || cls 24.33 || reg 11.92 || size 416 || time: 9.09]
[Epoch 1/160][Iter 970/1848][lr 0.000005][Loss: obj 6.37 || cls 24.33 || reg 11.91 || size 320 || time: 9.82]
[Epoch 1/160][Iter 980/1848][lr 0.000005][Loss: obj 7.02 || cls 25.42 || reg 12.70 || size 448 || time: 7.81]
[Epoch 1/160][Iter 990/1848][lr 0.000005][Loss: obj 5.98 || cls 24.85 || reg 12.81 || size 320 || time: 10.77]
[Epoch 1/160][Iter 1000/1848][lr 0.000005][Loss: obj 6.34 || cls 28.28 || reg 15.36 || size 320 || time: 7.59]
[Epoch 1/160][Iter 1010/1848][lr 0.000006][Loss: obj 6.37 || cls 23.93 || reg 11.94 || size 352 || time: 8.70]
[Epoch 1/160][Iter 1020/1848][lr 0.000006][Loss: obj 6.25 || cls 20.18 || reg 9.68 || size 448 || time: 9.94]
[Epoch 1/160][Iter 1030/1848][lr 0.000006][Loss: obj 8.18 || cls 28.19 || reg 13.92 || size 448 || time: 10.88]
[Epoch 1/160][Iter 1040/1848][lr 0.000006][Loss: obj 8.51 || cls 31.90 || reg 15.88 || size 352 || time: 10.78]
[Epoch 1/160][Iter 1050/1848][lr 0.000007][Loss: obj 8.75 || cls 31.30 || reg 15.91 || size 480 || time: 10.50]
[Epoch 1/160][Iter 1060/1848][lr 0.000007][Loss: obj 7.43 || cls 25.49 || reg 12.69 || size 512 || time: 12.23]
[Epoch 1/160][Iter 1070/1848][lr 0.000007][Loss: obj 7.73 || cls 29.23 || reg 14.09 || size 320 || time: 12.03]
[Epoch 1/160][Iter 1080/1848][lr 0.000007][Loss: obj 7.81 || cls 28.33 || reg 14.04 || size 384 || time: 7.15]
[Epoch 1/160][Iter 1090/1848][lr 0.000008][Loss: obj 8.39 || cls 31.37 || reg 15.34 || size 384 || time: 11.18]
[Epoch 1/160][Iter 1100/1848][lr 0.000008][Loss: obj 7.77 || cls 25.64 || reg 12.63 || size 480 || time: 9.88]
[Epoch 1/160][Iter 1110/1848][lr 0.000008][Loss: obj 5.57 || cls 22.58 || reg 11.52 || size 320 || time: 12.35]
[Epoch 1/160][Iter 1120/1848][lr 0.000008][Loss: obj 8.46 || cls 33.06 || reg 16.45 || size 352 || time: 8.21]
[Epoch 1/160][Iter 1130/1848][lr 0.000009][Loss: obj 7.60 || cls 25.92 || reg 12.57 || size 448 || time: 9.96]
[Epoch 1/160][Iter 1140/1848][lr 0.000009][Loss: obj 9.00 || cls 30.51 || reg 14.98 || size 480 || time: 11.31]
